Title,Date,Year,Month,Month_Name,Day,Weekday,Series,Episode
The Avengers: Earth's Mightiest Heroes: Temporada 1: La llegada de Iron Man,2013-11-15,2013,11,November,15,Friday,The Avengers,Earth's Mightiest Heroes: Temporada 1: La llegada de Iron Man
The Avengers: Earth's Mightiest Heroes: Temporada 2: Bienvenidos al Imperio Kree,2013-11-15,2013,11,November,15,Friday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Bienvenidos al Imperio Kree
The Avengers: Earth's Mightiest Heroes: Temporada 2: Actos de venganza,2013-11-15,2013,11,November,15,Friday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Actos de venganza
The Avengers: Earth's Mightiest Heroes: Temporada 2: Solo contra I.M.A,2013-11-15,2013,11,November,15,Friday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Solo contra I.M.A
The Avengers: Earth's Mightiest Heroes: Temporada 2: Prisionero de guerra,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Prisionero de guerra
The Avengers: Earth's Mightiest Heroes: Temporada 2: ¿En quién confías?,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: ¿En quién confías?
The Avengers: Earth's Mightiest Heroes: Temporada 2: El hombre más peligroso del mundo,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: El hombre más peligroso del mundo
The Avengers: Earth's Mightiest Heroes: Temporada 2: Código Rojo,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Código Rojo
The Avengers: Earth's Mightiest Heroes: Temporada 2: Ultrón sin límites,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Ultrón sin límites
The Avengers: Earth's Mightiest Heroes: Temporada 2: Ataque en la 42,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Ataque en la 42
The Avengers: Earth's Mightiest Heroes: Temporada 2: Sin poderes,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Sin poderes
The Avengers: Earth's Mightiest Heroes: Temporada 2: ¡Observen… La Visión!,2013-11-14,2013,11,November,14,Thursday,The Avengers,Earth's Mightiest Heroes: Temporada 2: ¡Observen… La Visión!
The Avengers: Earth's Mightiest Heroes: Temporada 2: La invasión secreta,2013-11-13,2013,11,November,13,Wednesday,The Avengers,Earth's Mightiest Heroes: Temporada 2: La invasión secreta
The Avengers: Earth's Mightiest Heroes: Temporada 2: Yellowjacket,2013-11-13,2013,11,November,13,Wednesday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Yellowjacket
The Avengers: Earth's Mightiest Heroes: Temporada 2: Soldado de Invierno,2013-11-13,2013,11,November,13,Wednesday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Soldado de Invierno
The Avengers: Earth's Mightiest Heroes: Temporada 2: Los Nuevos Vengadores,2013-11-13,2013,11,November,13,Wednesday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Los Nuevos Vengadores
Caillou: Temporada 5: Caillou's Cricket / Dog Dilemma / The Spider Issue,2013-11-13,2013,11,November,13,Wednesday,Caillou,Temporada 5: Caillou's Cricket / Dog Dilemma / The Spider Issue
The Avengers: Earth's Mightiest Heroes: Temporada 2: Infiltración,2013-11-12,2013,11,November,12,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Infiltración
The Avengers: Earth's Mightiest Heroes: Temporada 2: La balada de Beta Ray Bill,2013-11-12,2013,11,November,12,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 2: La balada de Beta Ray Bill
The Avengers: Earth's Mightiest Heroes: Temporada 2: La guerra privada del Doctor Doom,2013-11-12,2013,11,November,12,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 2: La guerra privada del Doctor Doom
The Avengers: Earth's Mightiest Heroes: Temporada 1: La Dinastía Kang,2013-11-12,2013,11,November,12,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 1: La Dinastía Kang
The Avengers: Earth's Mightiest Heroes: Temporada 1: La llegada del Conquistador,2013-11-12,2013,11,November,12,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 1: La llegada del Conquistador
Cuentos que no son cuento,2013-11-10,2013,11,November,10,Sunday,Cuentos que no son cuento,
Felices fiestas de Madagascar: Volumen 1: Ver los tres cuentos de Madagascar,2013-11-10,2013,11,November,10,Sunday,Felices fiestas de Madagascar,Volumen 1: Ver los tres cuentos de Madagascar
Madagascar,2013-11-10,2013,11,November,10,Sunday,Madagascar,
Scary movie 3: No hay dos sin 3,2013-11-10,2013,11,November,10,Sunday,Scary movie 3,No hay dos sin 3
Kung Fu Panda: Secretos bárbaros: Volumen 1: Jugar los dos: Secretos Bárbaros de Kung Fu Panda,2013-11-07,2013,11,November,7,Thursday,Kung Fu Panda,Secretos bárbaros: Volumen 1: Jugar los dos: Secretos Bárbaros de Kung Fu Panda
Kung Fu Panda: Secretos bárbaros: Volumen 1: Los secretos de los Maestros,2013-11-06,2013,11,November,6,Wednesday,Kung Fu Panda,Secretos bárbaros: Volumen 1: Los secretos de los Maestros
Kung Fu Panda: El Festival de Invierno,2013-11-05,2013,11,November,5,Tuesday,Kung Fu Panda,El Festival de Invierno
Kung Fu Panda: Secretos bárbaros: Volumen 1: Los secretos de los Cinco Furiosos,2013-11-05,2013,11,November,5,Tuesday,Kung Fu Panda,Secretos bárbaros: Volumen 1: Los secretos de los Cinco Furiosos
DreamWorks - Cuentos del pantano de Shrek: Volumen 1: Ver los tres cuentos del pantano de Shrek,2013-11-04,2013,11,November,4,Monday,DreamWorks - Cuentos del pantano de Shrek,Volumen 1: Ver los tres cuentos del pantano de Shrek
Open Season: Amigos salvajes,2013-11-01,2013,11,November,1,Friday,Open Season,Amigos salvajes
LEGO Ninjago: Maestros del Spinjitzu: El Ninja Verde: La isla de la oscuridad,2013-10-31,2013,10,October,31,Thursday,LEGO Ninjago,Maestros del Spinjitzu: El Ninja Verde: La isla de la oscuridad
LEGO Ninjago: Maestros del Spinjitzu: El Ninja Verde: El día que Ninjago se detuvo,2013-10-31,2013,10,October,31,Thursday,LEGO Ninjago,Maestros del Spinjitzu: El Ninja Verde: El día que Ninjago se detuvo
The Avengers: Earth's Mightiest Heroes: Temporada 1: 459,2013-10-29,2013,10,October,29,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 1: 459
The Avengers: Earth's Mightiest Heroes: Temporada 1: Todo es maravilloso,2013-10-29,2013,10,October,29,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 1: Todo es maravilloso
The Avengers: Earth's Mightiest Heroes: Temporada 1: Leyenda viviente,2013-10-29,2013,10,October,29,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 1: Leyenda viviente
"The Avengers: Earth's Mightiest Heroes: Temporada 1: La fuga, segunda parte",2013-10-29,2013,10,October,29,Tuesday,The Avengers,"Earth's Mightiest Heroes: Temporada 1: La fuga, segunda parte"
The Avengers: Earth's Mightiest Heroes: Temporada 1: Se requiere más unidad,2013-10-29,2013,10,October,29,Tuesday,The Avengers,Earth's Mightiest Heroes: Temporada 1: Se requiere más unidad
Up: Una aventura de altura,2013-10-27,2013,10,October,27,Sunday,Up,Una aventura de altura
WALL-E,2013-10-27,2013,10,October,27,Sunday,WALL-E,
Stuart Little 2: La aventura continúa,2013-10-27,2013,10,October,27,Sunday,Stuart Little 2,La aventura continúa
Viajeros en el Tiempo,2013-10-27,2013,10,October,27,Sunday,Viajeros en el Tiempo,
Tiempo congelado,2013-10-27,2013,10,October,27,Sunday,Tiempo congelado,
Frank Enstein,2013-10-27,2013,10,October,27,Sunday,Frank Enstein,
T.U.F.F. Puppy: Temporada 1: El Crucero / Amor Canino,2013-10-26,2013,10,October,26,Saturday,T.U.F.F. Puppy,Temporada 1: El Crucero / Amor Canino
iCarly: Temporada 1: iPilot,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 1: iPilot
iCarly: Temporada 3: Contraté a un tonto,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 3: Contraté a un tonto
iCarly: Temporada 3: Me vuelvo bromista,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 3: Me vuelvo bromista
Terra Nova: Temporada 1: Resistencia,2013-10-26,2013,10,October,26,Saturday,Terra Nova,Temporada 1: Resistencia
iCarly: Temporada 3: La mamá de Sam,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 3: La mamá de Sam
iCarly: Temporada 3: Una habitación ardiente,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 3: Una habitación ardiente
iCarly: Temporada 2: Yo sí creo en Pie Grande,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 2: Yo sí creo en Pie Grande
iCarly: Temporada 2: El espacio exterior,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 2: El espacio exterior
iCarly: Temporada 2: Te salvé la vida,2013-10-26,2013,10,October,26,Saturday,iCarly,Temporada 2: Te salvé la vida
DreamWorks How to Train Your Dragon Legends: Volumen 1: El libro de dragones,2013-10-24,2013,10,October,24,Thursday,DreamWorks How to Train Your Dragon Legends,Volumen 1: El libro de dragones
DreamWorks How to Train Your Dragon Legends: Volumen 1: Ver los dos cuentos de dragones de DreamWorks,2013-10-24,2013,10,October,24,Thursday,DreamWorks How to Train Your Dragon Legends,Volumen 1: Ver los dos cuentos de dragones de DreamWorks
Power Rangers RPM: Temporada 1: Danger and Destiny: Parte 2,2013-10-23,2013,10,October,23,Wednesday,Power Rangers RPM,Temporada 1: Danger and Destiny: Parte 2
Power Rangers Samurai: Temporada 1: Forest for the Trees,2013-10-23,2013,10,October,23,Wednesday,Power Rangers Samurai,Temporada 1: Forest for the Trees
Power Rangers Super Samurai: Temporada 1: El rescate,2013-10-22,2013,10,October,22,Tuesday,Power Rangers Super Samurai,Temporada 1: El rescate
Power Rangers Samurai: Temporada 1: There Go the Brides,2013-10-22,2013,10,October,22,Tuesday,Power Rangers Samurai,Temporada 1: There Go the Brides
Power Rangers Samurai: Temporada 1: Unexpected Arrival,2013-10-22,2013,10,October,22,Tuesday,Power Rangers Samurai,Temporada 1: Unexpected Arrival
Power Rangers Samurai: Temporada 1: Jayden's Challenge,2013-10-22,2013,10,October,22,Tuesday,Power Rangers Samurai,Temporada 1: Jayden's Challenge
Power Rangers Samurai: Temporada 1: A Fish Out of Water,2013-10-21,2013,10,October,21,Monday,Power Rangers Samurai,Temporada 1: A Fish Out of Water
Power Rangers Super Samurai: Temporada 1: Confía en mí,2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,Temporada 1: Confía en mí
Power Rangers Super Samurai: Temporada 1: Una situación pegajosa,2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,Temporada 1: Una situación pegajosa
Power Rangers Super Samurai: Temporada 1: El extraño caso de los antojos,2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,Temporada 1: El extraño caso de los antojos
Power Rangers Super Samurai: Temporada 1: Spike en fuga,2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,Temporada 1: Spike en fuga
Power Rangers Super Samurai: Temporada 1: La elección de Kevin,2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,Temporada 1: La elección de Kevin
"Power Rangers Super Samurai: Temporada 1: No es heavy metal, es mi hermano",2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,"Temporada 1: No es heavy metal, es mi hermano"
Power Rangers Super Samurai: Temporada 1: El zord toro,2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,Temporada 1: El zord toro
Power Rangers Super Samurai: Temporada 1: Algo escamoso,2013-10-21,2013,10,October,21,Monday,Power Rangers Super Samurai,Temporada 1: Algo escamoso
Power Rangers Super Samurai: Temporada 1: Cambiando lugares,2013-10-20,2013,10,October,20,Sunday,Power Rangers Super Samurai,Temporada 1: Cambiando lugares
Power Rangers Super Samurai: Temporada 1: El símbolo del sello,2013-10-19,2013,10,October,19,Saturday,Power Rangers Super Samurai,Temporada 1: El símbolo del sello
Power Rangers Super Samurai: Temporada 1: Maldad renacida,2013-10-19,2013,10,October,19,Saturday,Power Rangers Super Samurai,Temporada 1: Maldad renacida
Power Rangers Super Samurai: Temporada 1: El gran duelo,2013-10-19,2013,10,October,19,Saturday,Power Rangers Super Samurai,Temporada 1: El gran duelo
Big Time Rush: Temporada 2: Mudanza en grande,2013-10-17,2013,10,October,17,Thursday,Big Time Rush,Temporada 2: Mudanza en grande
Historias de miedo: Volumen 1: Ver los tres cuentos de miedo de DreamWorks,2013-10-15,2013,10,October,15,Tuesday,Historias de miedo,Volumen 1: Ver los tres cuentos de miedo de DreamWorks
Historias de miedo: Volumen 1: Monsters vs. Aliens: Mutant Pumpkins from Outer Space,2013-10-15,2013,10,October,15,Tuesday,Historias de miedo,Volumen 1: Monsters vs. Aliens: Mutant Pumpkins from Outer Space
Historias de miedo 2: Volumen 2: Reproducir las cuatro: Historias de miedo 2,2013-10-15,2013,10,October,15,Tuesday,Historias de miedo 2,Volumen 2: Reproducir las cuatro: Historias de miedo 2
Historias de miedo 2: Volumen 2: Megamente: El botón de la muerte,2013-10-15,2013,10,October,15,Tuesday,Historias de miedo 2,Volumen 2: Megamente: El botón de la muerte
"The Avengers: Earth's Mightiest Heroes: Temporada 1: Mundo Gamma, segunda parte",2013-10-15,2013,10,October,15,Tuesday,The Avengers,"Earth's Mightiest Heroes: Temporada 1: Mundo Gamma, segunda parte"
"The Avengers: Earth's Mightiest Heroes: Temporada 1: Mundo Gamma, primera parte",2013-10-14,2013,10,October,14,Monday,The Avengers,"Earth's Mightiest Heroes: Temporada 1: Mundo Gamma, primera parte"
The Avengers: Earth's Mightiest Heroes: Temporada 2: El emperador Stark,2013-10-14,2013,10,October,14,Monday,The Avengers,Earth's Mightiest Heroes: Temporada 2: El emperador Stark
"The Avengers: Earth's Mightiest Heroes: Temporada 2: ¡Vengadores, unidos!",2013-10-14,2013,10,October,14,Monday,The Avengers,"Earth's Mightiest Heroes: Temporada 2: ¡Vengadores, unidos!"
The Avengers: Earth's Mightiest Heroes: Temporada 2: Vive come Kree o muere,2013-10-14,2013,10,October,14,Monday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Vive come Kree o muere
The Avengers: Earth's Mightiest Heroes: Temporada 2: Operación Tormenta Galáctica,2013-10-14,2013,10,October,14,Monday,The Avengers,Earth's Mightiest Heroes: Temporada 2: Operación Tormenta Galáctica
Historias de miedo: Volumen 1: Shrek and the Ghost of King Farquaad,2013-10-12,2013,10,October,12,Saturday,Historias de miedo,Volumen 1: Shrek and the Ghost of King Farquaad
V.R. Troopers: Temporada 2: ¡Tiempo fuera!,2013-10-09,2013,10,October,9,Wednesday,V.R. Troopers,Temporada 2: ¡Tiempo fuera!
V.R. Troopers: Temporada 2: El muñeco de Grimlord,2013-10-09,2013,10,October,9,Wednesday,V.R. Troopers,Temporada 2: El muñeco de Grimlord
V.R. Troopers: Temporada 2: Los fantasmas del bosque de Mundo Cruzado,2013-10-09,2013,10,October,9,Wednesday,V.R. Troopers,Temporada 2: Los fantasmas del bosque de Mundo Cruzado
V.R. Troopers: Temporada 2: Un campamento con Ziktor,2013-10-09,2013,10,October,9,Wednesday,V.R. Troopers,Temporada 2: Un campamento con Ziktor
V.R. Troopers: Temporada 2: El gran escape de Grimlord,2013-10-09,2013,10,October,9,Wednesday,V.R. Troopers,Temporada 2: El gran escape de Grimlord
V.R. Troopers: Temporada 2: Llévame a tiempo al laboratorio,2013-10-09,2013,10,October,9,Wednesday,V.R. Troopers,Temporada 2: Llévame a tiempo al laboratorio
V.R. Troopers: Temporada 2: Atracción magnética,2013-10-08,2013,10,October,8,Tuesday,V.R. Troopers,Temporada 2: Atracción magnética
V.R. Troopers: Temporada 2: Sueños en batalla,2013-10-08,2013,10,October,8,Tuesday,V.R. Troopers,Temporada 2: Sueños en batalla
V.R. Troopers: Temporada 2: La invasión de los Charmeekas,2013-10-08,2013,10,October,8,Tuesday,V.R. Troopers,Temporada 2: La invasión de los Charmeekas
V.R. Troopers: Temporada 2: Los Troopers y Santa Claus,2013-10-08,2013,10,October,8,Tuesday,V.R. Troopers,Temporada 2: Los Troopers y Santa Claus
V.R. Troopers: Temporada 2: En la red de Oraclón,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: En la red de Oraclón
V.R. Troopers: Temporada 2: Viaje al pasado,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Viaje al pasado
V.R. Troopers: Temporada 2: Grimlord's Dark Secret: Parte 2,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Grimlord's Dark Secret: Parte 2
V.R. Troopers: Temporada 2: Grimlord's Dark Secret: Parte 1,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Grimlord's Dark Secret: Parte 1
V.R. Troopers: Temporada 2: El sable milenario,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: El sable milenario
V.R. Troopers: Temporada 2: Los niños de Grimlord,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Los niños de Grimlord
V.R. Troopers: Temporada 2: La mente domina el cuerpo,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: La mente domina el cuerpo
V.R. Troopers: Temporada 2: Veneno virtual,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Veneno virtual
V.R. Troopers: Temporada 2: El disco,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: El disco
V.R. Troopers: Temporada 2: Grimlord echa raíces,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Grimlord echa raíces
V.R. Troopers: Temporada 2: Kaitlin va a Hollywood,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Kaitlin va a Hollywood
V.R. Troopers: Temporada 2: Kaitlin Through the Looking Glass: Parte 2,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Kaitlin Through the Looking Glass: Parte 2
V.R. Troopers: Temporada 2: Kaitlin Through the Looking Glass: Parte 1,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Kaitlin Through the Looking Glass: Parte 1
V.R. Troopers: Temporada 2: El factor negativo,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: El factor negativo
V.R. Troopers: Temporada 2: El juego se terminó,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: El juego se terminó
V.R. Troopers: Temporada 2: Víctimas de la moda,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Víctimas de la moda
V.R. Troopers: Temporada 2: Quest for Power: Parte 5,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Quest for Power: Parte 5
V.R. Troopers: Temporada 2: Quest for Power: Parte 4,2013-10-07,2013,10,October,7,Monday,V.R. Troopers,Temporada 2: Quest for Power: Parte 4
V.R. Troopers: Temporada 2: Quest for Power: Parte 3,2013-10-06,2013,10,October,6,Sunday,V.R. Troopers,Temporada 2: Quest for Power: Parte 3
V.R. Troopers: Temporada 2: Quest for Power: Parte 2,2013-10-06,2013,10,October,6,Sunday,V.R. Troopers,Temporada 2: Quest for Power: Parte 2
V.R. Troopers: Temporada 2: Poder secreto,2013-10-06,2013,10,October,6,Sunday,V.R. Troopers,Temporada 2: Poder secreto
V.R. Troopers: Temporada 1: Rise of the Red Python: Parte 2,2013-10-02,2013,10,October,2,Wednesday,V.R. Troopers,Temporada 1: Rise of the Red Python: Parte 2
V.R. Troopers: Temporada 1: Atrapado por la computadora,2013-09-24,2013,9,September,24,Tuesday,V.R. Troopers,Temporada 1: Atrapado por la computadora
